store,dept,date,weekly_sales,isholiday,type,size,temperature,fuel_price,markdown1,markdown2,markdown3,markdown4,markdown5,cpi,unemployment
39,42,2012-09-28,3891.69,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,42,2012-10-26,4113.23,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,44,2011-11-11,4982.55,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,44,2011-11-18,5325.88,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,44,2011-11-25,9510.97,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,44,2011-12-02,6497.46,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,44,2011-12-16,6468.55,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,44,2011-12-23,8335.92,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,44,2011-12-30,3867.11,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,44,2012-01-06,3251.48,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,44,2012-01-13,3535.68,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,44,2012-01-20,3939.82,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,44,2012-01-27,4923.21,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,44,2012-02-03,4454.01,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,44,2012-02-10,4333.74,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,44,2012-02-17,4001.47,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,44,2012-02-24,3506.28,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,44,2012-03-02,4219.2,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,44,2012-03-09,3912.15,False,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244
39,44,2012-03-16,3736.8,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,44,2012-03-23,3299.89,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,44,2012-04-13,3966.62,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,44,2012-04-20,3630.34,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,44,2012-06-01,4088.99,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,44,2012-06-08,3862.23,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,44,2012-06-15,4333.48,False,A,184109,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989
39,44,2012-06-22,4141.43,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,44,2012-07-06,3838.39,False,A,184109,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623
39,44,2012-07-13,3824.53,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,44,2012-07-20,3622.11,False,A,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623
39,44,2012-07-27,3999.61,False,A,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623
39,44,2012-08-03,4077.12,False,A,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623
39,44,2012-08-10,4400.66,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,44,2012-08-17,4751.27,False,A,184109,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623
39,44,2012-08-24,5117.11,False,A,184109,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623
39,44,2012-08-31,4623.28,False,A,184109,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623
39,44,2012-09-07,4805.64,True,A,184109,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623
39,44,2012-09-14,4242.33,False,A,184109,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623
39,44,2012-09-21,5218.16,False,A,184109,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623
39,44,2012-09-28,5992.97,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,44,2012-10-26,6213.29,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,45,2011-11-11,22.94,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,45,2011-11-18,11.47,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,45,2011-11-25,5.97,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,45,2012-01-06,47.88,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,45,2012-01-20,11.47,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,45,2012-01-27,11.47,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,45,2012-02-17,45.88,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,45,2012-08-10,5.97,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,45,2012-08-24,23.88,False,A,184109,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623
39,46,2011-11-11,31360.62,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,46,2011-11-18,32720.62,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,46,2011-11-25,32881.0,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,46,2011-12-02,34639.45,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,46,2011-12-16,41363.31,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,46,2011-12-23,55649.37,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,46,2011-12-30,36155.87,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,46,2012-01-06,32123.75,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,46,2012-01-13,29819.23,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,46,2012-01-20,32019.27,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,46,2012-01-27,29697.57,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,46,2012-02-03,31105.5,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,46,2012-02-10,31467.15,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,46,2012-02-17,32101.16,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,46,2012-02-24,32908.51,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,46,2012-03-02,34149.52,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,46,2012-03-09,35531.8,False,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244
39,46,2012-03-16,35104.92,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,46,2012-03-23,33456.39,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,46,2012-04-13,38513.43,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,46,2012-04-20,34131.43,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,46,2012-06-01,48644.32,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,46,2012-06-08,51209.71,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,46,2012-06-15,43119.84,False,A,184109,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989
39,46,2012-06-22,41582.92,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,46,2012-07-06,42338.45,False,A,184109,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623
39,46,2012-07-13,36834.58,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,46,2012-07-20,40104.56,False,A,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623
39,46,2012-07-27,35825.85,False,A,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623
39,46,2012-08-03,41975.13,False,A,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623
39,46,2012-08-10,39499.15,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,46,2012-08-17,39165.98,False,A,184109,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623
39,46,2012-08-24,38688.57,False,A,184109,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623
39,46,2012-08-31,37661.9,False,A,184109,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623
39,46,2012-09-07,34500.12,True,A,184109,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623
39,46,2012-09-14,34189.8,False,A,184109,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623
39,46,2012-09-21,33697.11,False,A,184109,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623
39,46,2012-09-28,33854.81,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,46,2012-10-26,33254.91,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,47,2012-01-20,-19.0,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,47,2012-02-10,19.0,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,47,2012-06-22,18.0,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,49,2011-11-11,7330.4,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,49,2011-11-18,8511.4,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,49,2011-11-25,4497.31,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,49,2011-12-02,6529.96,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,49,2011-12-16,8553.77,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,49,2011-12-23,8283.97,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,49,2011-12-30,8050.64,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,49,2012-01-06,12663.17,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,49,2012-01-13,7648.8,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,49,2012-01-20,9945.14,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,49,2012-01-27,7052.89,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,49,2012-02-03,10329.25,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,49,2012-02-10,6347.02,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,49,2012-02-17,8076.62,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,49,2012-02-24,8798.97,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,49,2012-03-02,10255.19,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,49,2012-03-09,7366.58,False,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244
39,49,2012-03-16,12289.06,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,49,2012-03-23,11545.84,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,49,2012-04-13,7698.35,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,49,2012-04-20,5903.96,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,49,2012-06-01,4932.4,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,49,2012-06-08,10268.12,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,49,2012-06-15,7870.55,False,A,184109,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989
39,49,2012-06-22,8757.41,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,49,2012-07-06,7633.54,False,A,184109,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623
39,49,2012-07-13,8649.86,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,49,2012-07-20,11776.76,False,A,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623
39,49,2012-07-27,8590.55,False,A,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623
39,49,2012-08-03,10349.15,False,A,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623
39,49,2012-08-10,15478.0,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,49,2012-08-17,14634.16,False,A,184109,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623
39,49,2012-08-24,10620.89,False,A,184109,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623
39,49,2012-08-31,10794.08,False,A,184109,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623
39,49,2012-09-07,6595.24,True,A,184109,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623
39,49,2012-09-14,9184.37,False,A,184109,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623
39,49,2012-09-21,10012.74,False,A,184109,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623
39,49,2012-09-28,9504.99,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,49,2012-10-26,8012.22,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,51,2011-12-23,10.0,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,51,2012-07-13,1.56,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,51,2012-08-10,7.76,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,52,2011-11-11,2058.97,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,52,2011-11-18,2885.15,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,52,2011-11-25,2911.34,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,52,2011-12-02,2992.47,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,52,2011-12-16,2931.05,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,52,2011-12-23,3907.59,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,52,2011-12-30,1663.88,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,52,2012-01-06,1659.7,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,52,2012-01-13,1610.09,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,52,2012-01-20,1655.83,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,52,2012-01-27,1934.61,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,52,2012-02-03,1531.46,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,52,2012-02-10,1407.01,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,52,2012-02-17,1611.13,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,52,2012-02-24,1550.24,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,52,2012-03-02,1840.43,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,52,2012-03-09,2254.45,False,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244
39,52,2012-03-16,1653.4,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,52,2012-03-23,1838.99,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,52,2012-04-13,1431.36,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,52,2012-04-20,1511.46,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,52,2012-06-01,1763.52,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,52,2012-06-08,1181.85,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,52,2012-06-15,2565.91,False,A,184109,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989
39,52,2012-06-22,1437.0,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,52,2012-07-06,2452.04,False,A,184109,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623
39,52,2012-07-13,1219.75,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,52,2012-07-20,1580.51,False,A,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623
39,52,2012-07-27,1528.06,False,A,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623
39,52,2012-08-03,1317.44,False,A,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623
39,52,2012-08-10,2248.91,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,52,2012-08-17,2147.8,False,A,184109,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623
39,52,2012-08-24,1767.43,False,A,184109,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623
39,52,2012-08-31,2489.09,False,A,184109,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623
39,52,2012-09-07,2081.75,True,A,184109,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623
39,52,2012-09-14,2132.68,False,A,184109,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623
39,52,2012-09-21,1483.3,False,A,184109,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623
39,52,2012-09-28,2271.42,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,52,2012-10-26,2730.43,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,54,2011-11-11,57.84,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,54,2011-11-18,38.16,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,54,2011-11-25,110.84,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,54,2011-12-02,35.12,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,54,2011-12-16,58.8,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,54,2011-12-23,157.72,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,54,2011-12-30,84.76,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,54,2012-01-06,15.0,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,54,2012-01-13,30.92,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,54,2012-01-20,11.76,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,54,2012-01-27,25.0,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,54,2012-02-03,30.76,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,54,2012-02-10,-14.88,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,54,2012-02-17,35.38,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,54,2012-02-24,42.92,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,54,2012-03-02,83.76,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,54,2012-03-16,28.92,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,54,2012-03-23,54.84,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,54,2012-04-13,5.88,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,54,2012-04-20,14.88,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,54,2012-06-01,15.0,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,54,2012-06-08,11.76,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,54,2012-06-22,20.76,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,54,2012-07-06,44.8,False,A,184109,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623
39,54,2012-07-13,38.92,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,54,2012-07-20,14.88,False,A,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623
39,54,2012-07-27,5.88,False,A,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623
39,54,2012-08-03,10.0,False,A,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623
39,54,2012-08-10,-5.88,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,54,2012-08-17,15.0,False,A,184109,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623
39,54,2012-08-31,5.88,False,A,184109,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623
39,54,2012-09-14,10.0,False,A,184109,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623
39,54,2012-09-21,14.0,False,A,184109,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623
39,54,2012-09-28,10.76,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,54,2012-10-26,39.88,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,55,2011-11-11,27421.07,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,55,2011-11-18,15916.19,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,55,2011-11-25,47897.83,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,55,2011-12-02,16451.48,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,55,2011-12-16,31993.65,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,55,2011-12-23,52992.5,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,55,2011-12-30,24540.89,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,55,2012-01-06,10810.83,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,55,2012-01-13,8572.78,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,55,2012-01-20,7709.57,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
